        1281         600
          88  0.10000000000000001       0.57499999999999996     
          89  0.10000000000000001       0.59999999999999998     
          90  0.10000000000000001       0.62500000000000000     
          91  0.10000000000000001       0.65000000000000002     
          92  0.10000000000000001       0.67500000000000004     
          93  0.10000000000000001       0.69999999999999996     
          94  0.10000000000000001       0.72499999999999998     
          95  0.10000000000000001       0.75000000000000000     
          96  0.10000000000000001       0.77500000000000002     
          97  0.10000000000000001       0.80000000000000004     
          98  0.10000000000000001       0.82499999999999996     
          99  0.10000000000000001       0.85000000000000009     
         100  0.10000000000000001       0.87500000000000000     
         101  0.10000000000000001       0.90000000000000002     
         102  0.10000000000000001       0.92500000000000004     
         103  0.10000000000000001       0.94999999999999996     
         104  0.10000000000000001       0.97500000000000009     
         105  0.10000000000000001        1.0000000000000000     
         106  0.12500000000000000       0.50000000000000000     
         107  0.12500000000000000       0.52500000000000002     
         108  0.12500000000000000       0.55000000000000004     
         109  0.12500000000000000       0.57499999999999996     
         110  0.12500000000000000       0.59999999999999998     
         111  0.12500000000000000       0.62500000000000000     
         112  0.12500000000000000       0.65000000000000002     
         113  0.12500000000000000       0.67500000000000004     
         114  0.12500000000000000       0.69999999999999996     
         115  0.12500000000000000       0.72499999999999998     
         116  0.12500000000000000       0.75000000000000000     
         117  0.12500000000000000       0.77500000000000002     
         118  0.12500000000000000       0.80000000000000004     
         119  0.12500000000000000       0.82499999999999996     
         120  0.12500000000000000       0.85000000000000009     
         121  0.12500000000000000       0.87500000000000000     
         122  0.12500000000000000       0.90000000000000002     
         123  0.12500000000000000       0.92500000000000004     
         124  0.12500000000000000       0.94999999999999996     
         125  0.12500000000000000       0.97500000000000009     
         126  0.12500000000000000        1.0000000000000000     
         127  0.14999999999999999       0.50000000000000000     
         128  0.14999999999999999       0.52500000000000002     
         129  0.14999999999999999       0.55000000000000004     
         130  0.14999999999999999       0.57499999999999996     
         131  0.14999999999999999       0.59999999999999998     
         132  0.14999999999999999       0.62500000000000000     
         133  0.14999999999999999       0.65000000000000002     
         134  0.14999999999999999       0.67500000000000004     
         135  0.14999999999999999       0.69999999999999996     
         136  0.14999999999999999       0.72499999999999998     
         137  0.14999999999999999       0.75000000000000000     
         138  0.14999999999999999       0.77500000000000002     
         139  0.14999999999999999       0.80000000000000004     
         140  0.14999999999999999       0.82499999999999996     
         141  0.14999999999999999       0.85000000000000009     
         142  0.14999999999999999       0.87500000000000000     
         143  0.14999999999999999       0.90000000000000002     
         144  0.14999999999999999       0.92500000000000004     
         145  0.14999999999999999       0.94999999999999996     
         146  0.14999999999999999       0.97500000000000009     
         147  0.14999999999999999        1.0000000000000000     
         148  0.17499999999999999       0.50000000000000000     
         149  0.17499999999999999       0.52500000000000002     
         150  0.17499999999999999       0.55000000000000004     
         151  0.17499999999999999       0.57499999999999996     
         152  0.17499999999999999       0.59999999999999998     
         153  0.17499999999999999       0.62500000000000000     
         154  0.17499999999999999       0.65000000000000002     
         155  0.17499999999999999       0.67500000000000004     
         156  0.17499999999999999       0.69999999999999996     
         157  0.17499999999999999       0.72499999999999998     
         158  0.17499999999999999       0.75000000000000000     
         159  0.17499999999999999       0.77500000000000002     
         160  0.17499999999999999       0.80000000000000004     
         161  0.17499999999999999       0.82499999999999996     
         162  0.17499999999999999       0.85000000000000009     
         163  0.17499999999999999       0.87500000000000000     
         164  0.17499999999999999       0.90000000000000002     
         165  0.17499999999999999       0.92500000000000004     
         166  0.17499999999999999       0.94999999999999996     
         167  0.17499999999999999       0.97500000000000009     
         168  0.17499999999999999        1.0000000000000000     
         169  0.19999999999999998       0.50000000000000000     
         170  0.19999999999999998       0.52500000000000002     
         171  0.19999999999999998       0.55000000000000004     
         172  0.19999999999999998       0.57499999999999996     
         173  0.19999999999999998       0.59999999999999998     
         174  0.19999999999999998       0.62500000000000000     
         175  0.19999999999999998       0.65000000000000002     
         176  0.19999999999999998       0.67500000000000004     
         177  0.19999999999999998       0.69999999999999996     
         178  0.19999999999999998       0.72499999999999998     
         179  0.19999999999999998       0.75000000000000000     
         180  0.19999999999999998       0.77500000000000002     
         181  0.19999999999999998       0.80000000000000004     
         182  0.19999999999999998       0.82499999999999996     
         183  0.19999999999999998       0.85000000000000009     
         184  0.19999999999999998       0.87500000000000000     
         185  0.19999999999999998       0.90000000000000002     
         186  0.19999999999999998       0.92500000000000004     
         187  0.19999999999999998       0.94999999999999996     
         188  0.19999999999999998       0.97500000000000009     
         189  0.19999999999999998        1.0000000000000000     
         190  0.22499999999999998       0.50000000000000000     
         191  0.22499999999999998       0.52500000000000002     
         192  0.22499999999999998       0.55000000000000004     
         193  0.22499999999999998       0.57499999999999996     
         194  0.22499999999999998       0.59999999999999998     
         195  0.22499999999999998       0.62500000000000000     
         196  0.22499999999999998       0.65000000000000002     
         197  0.22499999999999998       0.67500000000000004     
         198  0.22499999999999998       0.69999999999999996     
         199  0.22499999999999998       0.72499999999999998     
         200  0.22499999999999998       0.75000000000000000     
         201  0.22499999999999998       0.77500000000000002     
         202  0.22499999999999998       0.80000000000000004     
         203  0.22499999999999998       0.82499999999999996     
         204  0.22499999999999998       0.85000000000000009     
         205  0.22499999999999998       0.87500000000000000     
         206  0.22499999999999998       0.90000000000000002     
         207  0.22499999999999998       0.92500000000000004     
         208  0.22499999999999998       0.94999999999999996     
         209  0.22499999999999998       0.97500000000000009     
         210  0.22499999999999998        1.0000000000000000     
         211  0.24999999999999997        0.0000000000000000     
         212  0.24999999999999997       2.50000000000000014E-002
         213  0.24999999999999997       5.00000000000000028E-002
         214  0.24999999999999997       7.50000000000000111E-002
         215  0.24999999999999997       0.10000000000000001     
         216  0.24999999999999997       0.12500000000000000     
         217  0.24999999999999997       0.15000000000000002     
         218  0.24999999999999997       0.17500000000000002     
         219  0.24999999999999997       0.20000000000000001     
         220  0.24999999999999997       0.22500000000000001     
         221  0.24999999999999997       0.25000000000000000     
         222  0.24999999999999997       0.27500000000000002     
         223  0.24999999999999997       0.30000000000000004     
         224  0.24999999999999997       0.32500000000000001     
         225  0.24999999999999997       0.35000000000000003     
         226  0.24999999999999997       0.37500000000000000     
         227  0.24999999999999997       0.40000000000000002     
         228  0.24999999999999997       0.42500000000000004     
         229  0.24999999999999997       0.45000000000000001     
         230  0.24999999999999997       0.47500000000000003     
         231  0.24999999999999997       0.50000000000000000     
         232  0.24999999999999997       0.52500000000000002     
         233  0.24999999999999997       0.55000000000000004     
         234  0.24999999999999997       0.57500000000000007     
         235  0.24999999999999997       0.60000000000000009     
         236  0.24999999999999997       0.62500000000000000     
         237  0.24999999999999997       0.65000000000000002     
         238  0.24999999999999997       0.67500000000000004     
         239  0.24999999999999997       0.70000000000000007     
         240  0.24999999999999997       0.72500000000000009     
         241  0.24999999999999997       0.75000000000000000     
         242  0.24999999999999997       0.77500000000000002     
         243  0.24999999999999997       0.80000000000000004     
         244  0.24999999999999997       0.82500000000000007     
         245  0.24999999999999997       0.85000000000000009     
         246  0.24999999999999997       0.87500000000000000     
         247  0.24999999999999997       0.90000000000000002     
         248  0.24999999999999997       0.92500000000000004     
         249  0.24999999999999997       0.95000000000000007     
         250  0.24999999999999997       0.97500000000000009     
         251  0.24999999999999997        1.0000000000000000     
         252  0.27499999999999997        0.0000000000000000     
         253  0.27499999999999997       2.50000000000000014E-002
         254  0.27499999999999997       5.00000000000000028E-002
         255  0.27499999999999997       7.50000000000000111E-002
         256  0.27499999999999997       0.10000000000000001     
         257  0.27499999999999997       0.12500000000000000     
         258  0.27499999999999997       0.15000000000000002     
         259  0.27499999999999997       0.17500000000000002     
         260  0.27499999999999997       0.20000000000000001     
         261  0.27499999999999997       0.22500000000000001     
         262  0.27499999999999997       0.25000000000000000     
         263  0.27499999999999997       0.27500000000000002     
         264  0.27499999999999997       0.30000000000000004     
         265  0.27499999999999997       0.32500000000000001     
         266  0.27499999999999997       0.35000000000000003     
         267  0.27499999999999997       0.37500000000000000     
         268  0.27499999999999997       0.40000000000000002     
         269  0.27499999999999997       0.42500000000000004     
         270  0.27499999999999997       0.45000000000000001     
         271  0.27499999999999997       0.47500000000000003     
         272  0.27499999999999997       0.50000000000000000     
         273  0.27499999999999997       0.52500000000000002     
         274  0.27499999999999997       0.55000000000000004     
         275  0.27499999999999997       0.57500000000000007     
         276  0.27499999999999997       0.60000000000000009     
         277  0.27499999999999997       0.62500000000000000     
         278  0.27499999999999997       0.65000000000000002     
         279  0.27499999999999997       0.67500000000000004     
         280  0.27499999999999997       0.70000000000000007     
         281  0.27499999999999997       0.72500000000000009     
         282  0.27499999999999997       0.75000000000000000     
         283  0.27499999999999997       0.77500000000000002     
         284  0.27499999999999997       0.80000000000000004     
         285  0.27499999999999997       0.82500000000000007     
         286  0.27499999999999997       0.85000000000000009     
         287  0.27499999999999997       0.87500000000000000     
         288  0.27499999999999997       0.90000000000000002     
         289  0.27499999999999997       0.92500000000000004     
         290  0.27499999999999997       0.95000000000000007     
         291  0.27499999999999997       0.97500000000000009     
         292  0.27499999999999997        1.0000000000000000     
         293  0.29999999999999999        0.0000000000000000     
         294  0.29999999999999999       2.50000000000000014E-002
         295  0.29999999999999999       5.00000000000000028E-002
         296  0.29999999999999999       7.50000000000000111E-002
         297  0.29999999999999999       0.10000000000000001     
         298  0.29999999999999999       0.12500000000000000     
         299  0.29999999999999999       0.15000000000000002     
         300  0.29999999999999999       0.17500000000000002     
         301  0.29999999999999999       0.20000000000000001     
         302  0.29999999999999999       0.22500000000000001     
         303  0.29999999999999999       0.25000000000000000     
         304  0.29999999999999999       0.27500000000000002     
         305  0.29999999999999999       0.30000000000000004     
         306  0.29999999999999999       0.32500000000000001     
         307  0.29999999999999999       0.35000000000000003     
         308  0.29999999999999999       0.37500000000000000     
         309  0.29999999999999999       0.40000000000000002     
         310  0.29999999999999999       0.42500000000000004     
         311  0.29999999999999999       0.45000000000000001     
         312  0.29999999999999999       0.47500000000000003     
         313  0.29999999999999999       0.50000000000000000     
         314  0.29999999999999999       0.52500000000000002     
         315  0.29999999999999999       0.55000000000000004     
         316  0.29999999999999999       0.57500000000000007     
         317  0.29999999999999999       0.60000000000000009     
         318  0.29999999999999999       0.62500000000000000     
         319  0.29999999999999999       0.65000000000000002     
         320  0.29999999999999999       0.67500000000000004     
         321  0.29999999999999999       0.70000000000000007     
         322  0.29999999999999999       0.72500000000000009     
         323  0.29999999999999999       0.75000000000000000     
         324  0.29999999999999999       0.77500000000000002     
         325  0.29999999999999999       0.80000000000000004     
         326  0.29999999999999999       0.82500000000000007     
         327  0.29999999999999999       0.85000000000000009     
         328  0.29999999999999999       0.87500000000000000     
         329  0.29999999999999999       0.90000000000000002     
         330  0.29999999999999999       0.92500000000000004     
         331  0.29999999999999999       0.95000000000000007     
         332  0.29999999999999999       0.97500000000000009     
         333  0.29999999999999999        1.0000000000000000     
         334  0.32500000000000001        0.0000000000000000     
         335  0.32500000000000001       2.50000000000000014E-002
         336  0.32500000000000001       5.00000000000000028E-002
         337  0.32500000000000001       7.50000000000000111E-002
         338  0.32500000000000001       0.10000000000000001     
         339  0.32500000000000001       0.12500000000000000     
         340  0.32500000000000001       0.15000000000000002     
         341  0.32500000000000001       0.17500000000000002     
         342  0.32500000000000001       0.20000000000000001     
         343  0.32500000000000001       0.22500000000000001     
         344  0.32500000000000001       0.25000000000000000     
         345  0.32500000000000001       0.27500000000000002     
         346  0.32500000000000001       0.30000000000000004     
         347  0.32500000000000001       0.32500000000000001     
         348  0.32500000000000001       0.35000000000000003     
         349  0.32500000000000001       0.37500000000000000     
         350  0.32500000000000001       0.40000000000000002     
         351  0.32500000000000001       0.42500000000000004     
         352  0.32500000000000001       0.45000000000000001     
         353  0.32500000000000001       0.47500000000000003     
         354  0.32500000000000001       0.50000000000000000     
         355  0.32500000000000001       0.52500000000000002     
         356  0.32500000000000001       0.55000000000000004     
         357  0.32500000000000001       0.57500000000000007     
         358  0.32500000000000001       0.60000000000000009     
         359  0.32500000000000001       0.62500000000000000     
         360  0.32500000000000001       0.65000000000000002     
         361  0.32500000000000001       0.67500000000000004     
         362  0.32500000000000001       0.70000000000000007     
         363  0.32500000000000001       0.72500000000000009     
         364  0.32500000000000001       0.75000000000000000     
         365  0.32500000000000001       0.77500000000000002     
         366  0.32500000000000001       0.80000000000000004     
         367  0.32500000000000001       0.82500000000000007     
         368  0.32500000000000001       0.85000000000000009     
         369  0.32500000000000001       0.87500000000000000     
         370  0.32500000000000001       0.90000000000000002     
         371  0.32500000000000001       0.92500000000000004     
         372  0.32500000000000001       0.95000000000000007     
         373  0.32500000000000001       0.97500000000000009     
         374  0.32500000000000001        1.0000000000000000     
         375  0.35000000000000003        0.0000000000000000     
         376  0.35000000000000003       2.50000000000000014E-002
         377  0.35000000000000003       5.00000000000000028E-002
         378  0.35000000000000003       7.50000000000000111E-002
         379  0.35000000000000003       0.10000000000000001     
         380  0.35000000000000003       0.12500000000000000     
         381  0.35000000000000003       0.15000000000000002     
         382  0.35000000000000003       0.17500000000000002     
         383  0.35000000000000003       0.20000000000000001     
         384  0.35000000000000003       0.22500000000000001     
         385  0.35000000000000003       0.25000000000000000     
         386  0.35000000000000003       0.27500000000000002     
         387  0.35000000000000003       0.30000000000000004     
         388  0.35000000000000003       0.32500000000000001     
         389  0.35000000000000003       0.35000000000000003     
         390  0.35000000000000003       0.37500000000000000     
         391  0.35000000000000003       0.40000000000000002     
         392  0.35000000000000003       0.42500000000000004     
         393  0.35000000000000003       0.45000000000000001     
         394  0.35000000000000003       0.47500000000000003     
         395  0.35000000000000003       0.50000000000000000     
         396  0.35000000000000003       0.52500000000000002     
         397  0.35000000000000003       0.55000000000000004     
         398  0.35000000000000003       0.57500000000000007     
         399  0.35000000000000003       0.60000000000000009     
         400  0.35000000000000003       0.62500000000000000     
         401  0.35000000000000003       0.65000000000000002     
         402  0.35000000000000003       0.67500000000000004     
         403  0.35000000000000003       0.70000000000000007     
         404  0.35000000000000003       0.72500000000000009     
         405  0.35000000000000003       0.75000000000000000     
         406  0.35000000000000003       0.77500000000000002     
         407  0.35000000000000003       0.80000000000000004     
         408  0.35000000000000003       0.82500000000000007     
         409  0.35000000000000003       0.85000000000000009     
         410  0.35000000000000003       0.87500000000000000     
         411  0.35000000000000003       0.90000000000000002     
         412  0.35000000000000003       0.92500000000000004     
         413  0.35000000000000003       0.95000000000000007     
         414  0.35000000000000003       0.97500000000000009     
         415  0.35000000000000003        1.0000000000000000     
         416  0.37500000000000006        0.0000000000000000     
         417  0.37500000000000006       2.50000000000000014E-002
         418  0.37500000000000006       5.00000000000000028E-002
         419  0.37500000000000006       7.50000000000000111E-002
         420  0.37500000000000006       0.10000000000000001     
         421  0.37500000000000006       0.12500000000000000     
         422  0.37500000000000006       0.15000000000000002     
         423  0.37500000000000006       0.17500000000000002     
         424  0.37500000000000006       0.20000000000000001     
         425  0.37500000000000006       0.22500000000000001     
         426  0.37500000000000006       0.25000000000000000     
         427  0.37500000000000006       0.27500000000000002     
         428  0.37500000000000006       0.30000000000000004     
         429  0.37500000000000006       0.32500000000000001     
         430  0.37500000000000006       0.35000000000000003     
         431  0.37500000000000006       0.37500000000000000     
         432  0.37500000000000006       0.40000000000000002     
         433  0.37500000000000006       0.42500000000000004     
         434  0.37500000000000006       0.45000000000000001     
         435  0.37500000000000006       0.47500000000000003     
         436  0.37500000000000006       0.50000000000000000     
         437  0.37500000000000006       0.52500000000000002     
         438  0.37500000000000006       0.55000000000000004     
         439  0.37500000000000006       0.57500000000000007     
         440  0.37500000000000006       0.60000000000000009     
         441  0.37500000000000006       0.62500000000000000     
         442  0.37500000000000006       0.65000000000000002     
         443  0.37500000000000006       0.67500000000000004     
         444  0.37500000000000006       0.70000000000000007     
         445  0.37500000000000006       0.72500000000000009     
         446  0.37500000000000006       0.75000000000000000     
         447  0.37500000000000006       0.77500000000000002     
         448  0.37500000000000006       0.80000000000000004     
         449  0.37500000000000006       0.82500000000000007     
         450  0.37500000000000006       0.85000000000000009     
         451  0.37500000000000006       0.87500000000000000     
         452  0.37500000000000006       0.90000000000000002     
         453  0.37500000000000006       0.92500000000000004     
         454  0.37500000000000006       0.95000000000000007     
         455  0.37500000000000006       0.97500000000000009     
         456  0.37500000000000006        1.0000000000000000     
         457  0.40000000000000008        0.0000000000000000     
         458  0.40000000000000008       2.50000000000000014E-002
         459  0.40000000000000008       5.00000000000000028E-002
         460  0.40000000000000008       7.50000000000000111E-002
         461  0.40000000000000008       0.10000000000000001     
         462  0.40000000000000008       0.12500000000000000     
         463  0.40000000000000008       0.15000000000000002     
         464  0.40000000000000008       0.17500000000000002     
         465  0.40000000000000008       0.20000000000000001     
         466  0.40000000000000008       0.22500000000000001     
         467  0.40000000000000008       0.25000000000000000     
         468  0.40000000000000008       0.27500000000000002     
         469  0.40000000000000008       0.30000000000000004     
         470  0.40000000000000008       0.32500000000000001     
         471  0.40000000000000008       0.35000000000000003     
         472  0.40000000000000008       0.37500000000000000     
         473  0.40000000000000008       0.40000000000000002     
         474  0.40000000000000008       0.42500000000000004     
         475  0.40000000000000008       0.45000000000000001     
         476  0.40000000000000008       0.47500000000000003     
         477  0.40000000000000008       0.50000000000000000     
         478  0.40000000000000008       0.52500000000000002     
         479  0.40000000000000008       0.55000000000000004     
         480  0.40000000000000008       0.57500000000000007     
         481  0.40000000000000008       0.60000000000000009     
         482  0.40000000000000008       0.62500000000000000     
         483  0.40000000000000008       0.65000000000000002     
         484  0.40000000000000008       0.67500000000000004     
         485  0.40000000000000008       0.70000000000000007     
         486  0.40000000000000008       0.72500000000000009     
         487  0.40000000000000008       0.75000000000000000     
         488  0.40000000000000008       0.77500000000000002     
         489  0.40000000000000008       0.80000000000000004     
         490  0.40000000000000008       0.82500000000000007     
         491  0.40000000000000008       0.85000000000000009     
         492  0.40000000000000008       0.87500000000000000     
         493  0.40000000000000008       0.90000000000000002     
         494  0.40000000000000008       0.92500000000000004     
         495  0.40000000000000008       0.95000000000000007     
         496  0.40000000000000008       0.97500000000000009     
         497  0.40000000000000008        1.0000000000000000     
         498  0.42500000000000010        0.0000000000000000     
         499  0.42500000000000010       2.50000000000000014E-002
         500  0.42500000000000010       5.00000000000000028E-002
         501  0.42500000000000010       7.50000000000000111E-002
         502  0.42500000000000010       0.10000000000000001     
         503  0.42500000000000010       0.12500000000000000     
         504  0.42500000000000010       0.15000000000000002     
         505  0.42500000000000010       0.17500000000000002     
         506  0.42500000000000010       0.20000000000000001     
         507  0.42500000000000010       0.22500000000000001     
         508  0.42500000000000010       0.25000000000000000     
         509  0.42500000000000010       0.27500000000000002     
         510  0.42500000000000010       0.30000000000000004     
         511  0.42500000000000010       0.32500000000000001     
         512  0.42500000000000010       0.35000000000000003     
         513  0.42500000000000010       0.37500000000000000     
         514  0.42500000000000010       0.40000000000000002     
         515  0.42500000000000010       0.42500000000000004     
         516  0.42500000000000010       0.45000000000000001     
         517  0.42500000000000010       0.47500000000000003     
         518  0.42500000000000010       0.50000000000000000     
         519  0.42500000000000010       0.52500000000000002     
         520  0.42500000000000010       0.55000000000000004     
         521  0.42500000000000010       0.57500000000000007     
         522  0.42500000000000010       0.60000000000000009     
         523  0.42500000000000010       0.62500000000000000     
         524  0.42500000000000010       0.65000000000000002     
         525  0.42500000000000010       0.67500000000000004     
         526  0.42500000000000010       0.70000000000000007     
         527  0.42500000000000010       0.72500000000000009     
         528  0.42500000000000010       0.75000000000000000     
         529  0.42500000000000010       0.77500000000000002     
         530  0.42500000000000010       0.80000000000000004     
         531  0.42500000000000010       0.82500000000000007     
         532  0.42500000000000010       0.85000000000000009     
         533  0.42500000000000010       0.87500000000000000     
         534  0.42500000000000010       0.90000000000000002     
         535  0.42500000000000010       0.92500000000000004     
         536  0.42500000000000010       0.95000000000000007     
         537  0.42500000000000010       0.97500000000000009     
         538  0.42500000000000010        1.0000000000000000     
         539  0.45000000000000012        0.0000000000000000     
         540  0.45000000000000012       2.50000000000000014E-002
         541  0.45000000000000012       5.00000000000000028E-002
         542  0.45000000000000012       7.50000000000000111E-002
         543  0.45000000000000012       0.10000000000000001     
         544  0.45000000000000012       0.12500000000000000     
         545  0.45000000000000012       0.15000000000000002     
         546  0.45000000000000012       0.17500000000000002     
         547  0.45000000000000012       0.20000000000000001     
         548  0.45000000000000012       0.22500000000000001     
         549  0.45000000000000012       0.25000000000000000     
         550  0.45000000000000012       0.27500000000000002     
         551  0.45000000000000012       0.30000000000000004     
         552  0.45000000000000012       0.32500000000000001     
         553  0.45000000000000012       0.35000000000000003     
         554  0.45000000000000012       0.37500000000000000     
         555  0.45000000000000012       0.40000000000000002     
         556  0.45000000000000012       0.42500000000000004     
         557  0.45000000000000012       0.45000000000000001     
         558  0.45000000000000012       0.47500000000000003     
         559  0.45000000000000012       0.50000000000000000     
         560  0.45000000000000012       0.52500000000000002     
         561  0.45000000000000012       0.55000000000000004     
         562  0.45000000000000012       0.57500000000000007     
         563  0.45000000000000012       0.60000000000000009     
         564  0.45000000000000012       0.62500000000000000     
         565  0.45000000000000012       0.65000000000000002     
         566  0.45000000000000012       0.67500000000000004     
         567  0.45000000000000012       0.70000000000000007     
         568  0.45000000000000012       0.72500000000000009     
         569  0.45000000000000012       0.75000000000000000     
         570  0.45000000000000012       0.77500000000000002     
         571  0.45000000000000012       0.80000000000000004     
         572  0.45000000000000012       0.82500000000000007     
         573  0.45000000000000012       0.85000000000000009     
         574  0.45000000000000012       0.87500000000000000     
         575  0.45000000000000012       0.90000000000000002     
         576  0.45000000000000012       0.92500000000000004     
         577  0.45000000000000012       0.95000000000000007     
         578  0.45000000000000012       0.97500000000000009     
         579  0.45000000000000012        1.0000000000000000     
         580  0.47500000000000014        0.0000000000000000     
         581  0.47500000000000014       2.50000000000000014E-002
         582  0.47500000000000014       5.00000000000000028E-002
         583  0.47500000000000014       7.50000000000000111E-002
         584  0.47500000000000014       0.10000000000000001     
         585  0.47500000000000014       0.12500000000000000     
         586  0.47500000000000014       0.15000000000000002     
         587  0.47500000000000014       0.17500000000000002     
         588  0.47500000000000014       0.20000000000000001     
         589  0.47500000000000014       0.22500000000000001     
         590  0.47500000000000014       0.25000000000000000     
         591  0.47500000000000014       0.27500000000000002     
         592  0.47500000000000014       0.30000000000000004     
         593  0.47500000000000014       0.32500000000000001     
         594  0.47500000000000014       0.35000000000000003     
         595  0.47500000000000014       0.37500000000000000     
         596  0.47500000000000014       0.40000000000000002     
         597  0.47500000000000014       0.42500000000000004     
         598  0.47500000000000014       0.45000000000000001     
         599  0.47500000000000014       0.47500000000000003     
         600  0.47500000000000014       0.50000000000000000     
         601  0.47500000000000014       0.52500000000000002     
         602  0.47500000000000014       0.55000000000000004     
         603  0.47500000000000014       0.57500000000000007     
         604  0.47500000000000014       0.60000000000000009     
         605  0.47500000000000014       0.62500000000000000     
         606  0.47500000000000014       0.65000000000000002     
         607  0.47500000000000014       0.67500000000000004     
         608  0.47500000000000014       0.70000000000000007     
         609  0.47500000000000014       0.72500000000000009     
         610  0.47500000000000014       0.75000000000000000     
         611  0.47500000000000014       0.77500000000000002     
         612  0.47500000000000014       0.80000000000000004     
         613  0.47500000000000014       0.82500000000000007     
         614  0.47500000000000014       0.85000000000000009     
         615  0.47500000000000014       0.87500000000000000     
         616  0.47500000000000014       0.90000000000000002     
         617  0.47500000000000014       0.92500000000000004     
         618  0.47500000000000014       0.95000000000000007     
         619  0.47500000000000014       0.97500000000000009     
         620  0.47500000000000014        1.0000000000000000     
         621  0.50000000000000011        0.0000000000000000     
         622  0.50000000000000011       2.50000000000000014E-002
         623  0.50000000000000011       5.00000000000000028E-002
         624  0.50000000000000011       7.50000000000000111E-002
